,text,label
2015,"Wealth did not work for me for financial aid. My dad owned a 15 unit apartment building and that was considered to be worth $200,000 on my FAFSA. The run-down building had a leaky roof and lost money, and was torn down a few years later at a total loss. My parents total income was $11,000 at the time, and they were expected to contribute $4,500 per year (they said no). Hence, I went to a state school. I think income is better!",1
2016,"According to Professor Cowen, 'Money is ultimately a more egalitarian force than privilege, as everyone's greenbacks are worth the same.' The reality is quite the opposite: money is far more authoritative than egalitarian, as those with the most money will always win in this situation. Everyone's greenbacks may be worth the same, but those with more greenbacks will be worth more. Therefore, the current system may be a pain, but it is far more egalitarian in its fairness than a system that allows those with the most money to go to the head of the line.",0
2017,"One way Americans can change their diets is to do it ONE small step at a time. For example, I decided to drink green tea in the morning, instead of a coffee latte. Later, I decided to substitute iced water for soft drinks. Another change was whole wheat thin buns for sandwiches, instead of regular bread. Instead of yogurt with lots of calories and sugar, I now eat plain, non-fat Greek yogurt mixed with fresh fruits like blueberries or bananas. Each change was painless and over the years the weight melted away, until I reached a BMI number of 22. I think I would have been discouraged if I had tried to make all the changes in my diet at once. It would have seemed too hard.",0
2018,"The better question is, though, how many people who have used marijuana DO NOT use other illegal drugs. I think the answer would surprise you. Correlation is not causation - the sooner you learn that, the sooner you can get to the real root of our opiate addition problem.",0
2019,"Better yet, stop calling them refugees and start calling them for what most of them are: illegal migrants. A spade is a spade is a spade and not a hammer. And start treat them for what they are and apply existing laws. Labelling them refugees is one of the pillars for the hatred between Europeans, who usually take in those who really need help with no questions asked, and those who are on a migration trip into social security systems that have been paid for by those stupid infidels. A sort of Dhimmi tax.",0
2020,"Yes, years ago Presidents Nixon, Carter and Bush I were able to buck the pro-Israel community and achieve breakthroughs. A lot has changed since then. The religious right backs Israel for ideological reasons and Israel itself has moved a long way to the right. Obama is resisting efforts to drag the US into military action against Iran but Romney/Ryan are eager for it. Your conditions for success, a plan for peace and relationships with the leaders of Israel and the Palestinians based on trust and confidence, are unlikely to be met anytime soon.",0
2021,"I disagree, the answer is no. Investors are gamblers. Everyone loves the winning gambler but nobody loves the habitual gambler that is on a losing streak. And contrary to common belief, making more money gambling does not equate to making more jobs available in any country with the only exceptions being those places that do not insure safe working conditions nor living wages to their employees. When a huge bank falters it immediately shakes the economy world wide as all the investors world wide begin to lose their gambling balls. When a huge bank falls every bank is affected and more banks will begin to fail as a result. The end is finally a repressed economy that the diminishing middle and lower classes must rescue in order to prevent a depression. And I am not even going to mention the power that large banks have over the election of politicians who have sold their souls to big business that ships jobs overseas or produces items that cause injury to entire societies or the environmentally questionable activities that abound simply to make a fast buck.",0
2022,"In 2013, the American Medical Association's 527-member House of Delegates revised the AMA's position, in place since 1977, that urged 'modification of state law to reduce the severity of penalties for possession of marijuana.' Of course, the US government blithely ignored this advice ever since it was given and went on to arrest over thirty million citizens for possession. The AMA delegates also endorsed a review of the 'risks and benefits' of new legal markets in Colorado and Washington. One of those 'benefits' is readily apparent - an average of 714 people per month were arrested in Colorado for possession in the first nine months of 2012. Arrest numbers have dropped over 80% in Colorado since legalization. Every person not arrested is a tragedy avoided. Many argue for a 'go slow' approach to legalization - exactly what we've seen for decades. The American Medical Association should speak forcefully of the health dangers of incarceration, the psychological damage of being arrested and incarcerated, and on behalf of the millions who would benefit from cannabis as medicine.",1
2023,"Christian churches long ago strayed from the gospel message of love and mercy and focused on certain sexual acts. Pope Francis recently called the Catholic church on its obsession with abortion, same-sex marriage and birth control. Such obsessions are narrow and negative and tend to miss Christ's main message: to treat persons as persons, not use them as objects. IMHO this means we should be more concerned about one person using or abusing another than about what two consenting adults do to express their love for each other.",1
2024,"When I was a student at Queens College and plans for the first State Lottery were announced, $360 million yearly was the magic number tossed about that would go towards education; many of us there supported the proposition. Prof. Marilyn Gittel posed a rhetorical question ...will the money be in addition to existing funds, or will those funds be reduced by the Lottery revenue? We know the answer to that one, and we also know that promised yields never seem to show up. This is deja vu all over again.",0
2025,"Israel is such a dishonest broker that this debate is unnecessary. Never mind the crimes against innocent people, never mind the broken promises; how about the atomic bomb they have hidden in plain site. I would agree to disarm Iran if we did the same with Israel. Unfortunately the Jewish lobby in this country spends copious amounts of money to gain political advantage for this rogue country. If they attack Iran, they should reap the whirlwind.",0
2026,"If my coreligionists, let's say religion XYZ, was seen everyday, everywhere, as perpetrators of massacres and other inhuman brutality, and here in the US I went about displaying all the outward signs that I am proud of my religion no matter what, it is all but natural and logical that other people not belonging to my religion, XYZ, will look askance at me, even possibly hate me and harm me. This is not rocket science - why do the hijab-wearers find it so difficult to understand? I have often seen immigrant women, possibly from Ghana, Nigeria, etc., go about in very colorful non-western dresses and I almost always admire them. And I believe most people admire these colorfully-dressed people even though they are obviously non-Caucasian immigrants from Africa. And the reason is simple: when we see these different-looking people, we do not immediately associate them with some sub-human brutes in other parts of the world. Unfortunately, the hijab makes most of us do exactly that, notwithstanding what the Koran says or does not say about the almighty requiring the women to wear it as symbol of their piety.",0
2027,"Too many people see only what online learning is rather that what it can be, what it should be! The teacher is NOT eliminated but made more important in learning to learn. The computer adapts to the individual's knowledge and pace of learning. A few have tried to turn online learning into a way just to save money and missed out on the real benefits.",0
2028,"'economists' influence is largely proportional to the degree with which their analysis comports with the interests of those who make the most influential decisions. The free market orientation, individualist logic and materialist values of some economists serve well the captains of industry (or, nowadays, of finance), who in turn reward their compliant consultants with privileged perches around the seats of power.' Truer words have not been spoken.",0
2029,"Another instance where sports is different from real life. We ALL use PEDs, Viagra enhances sex life, hair products help deter hair loss, diet products help lose weight, many medicines enhance life. Get over it and stop making sports special because of the Hall of Fame.",1
2030,"Did Jews negotiate with the inhabitants of the land or ask their permission before starting their massive immigration to displace them? If not, perhaps the creation of Israel was premature. Palestinians have tried to negotiate for decades with people only willing to dictate. The so-called negotiations, with US playing Israel's unpaid attorney, are a scam, a tactic to stall and steal. Israel needs to be forced to recognize the misery they have caused and withdraw to 1967 lines. It's a bit late to complain about the size of the land they were given, and knew fully how the inhabitants of the land felt about their arrival.",0
2031,"Well beyond doubt, the Electric Car technology is an environment friendly technology and a welcome one. But when it comes to business, it is not only the future savings, but also the affordability factor that needs to be kept in mind. As usual, only a select few will go for it initially. Later the masses will follow the suit, as and when the products get more and more affordable.",0
2032,"Besides agreeing with many of the critical comments here, I woul dadd that a fundamental problem is that the ratings never seem to go away--a bad rating in 2005 or 2007 is stiil there in 2015, though it may no longer have any relevance--either because the teacher has improved or simply moved on--and some of the comments can be very personal and stinging, bad enough in the short term but sickening to see present 10 years after the fact of teh class. And the students who love your class often send a personal note rather than those motivated by a bad grade or a personal dislike to go online and punish you. It is not a good system--better to keep ratings within a particular school's walls.",0
2033,"'But as a Christian, I don't have the luxury or authority to slice and dice (though some try) and adhere to only those passages of the Bible that are culturally acceptable. From beginning to end, I believe the Bible is the infallible word of God and I accept it in whole, not in part. As such, I believe the Bible is clear that homosexuality is a sin.' Hogwash! Bushwah! You're just another hypocritical Salad Bar Christian, going after the 'icky', sinful gays while ignoring the rest of those on the almost endless list of 'sinners' in your Bible. A partial list includes: the rich, people with tattoos, people who eat shellfish, or cut their hair, or women who speak up in church, or blasphemers, liars, those who covet, or judge, or eat fat, or drink alcohol in holy places (more communion wine, anyone?), pork-eaters (extra sausage on that large pizza, sir?), people who touch pork, or work on Sunday, yada, yada. Go hide your delusional light under a bushel, sir!",1
2034,"Of course what could go wrong. Hamas is just like any other political group peace loving and giving! What a fantasy. And I like the way peace is always about finding. Millions have been poured into the Palestinian cause by its fellow Arabs unfortunately most of it has been for arms and continued war very little for economic development. If Saudi Arabia had given the money it has paid out to terrorists to stay out of their country to the Palestinians for economic development and provided real guidance in those areas there is no reason they would not be competing with Israel on the economic stage but that would not serve anyone but the Palestinians. The US is not the failure here. Those who say they love the Palestinians only seem to love them when they are fighting and dying. Hamas won't help change the course of this debate or this tragedy unless it has changed its stripes, something I very much doubt. Israel has not always been right but there are a lot of bad actors here so lets be fair and we might get some where.",0
2035,"If the income tax collectors are threatened by Greeks who refuse to pay their taxes, what hope is there? The Greeks need to collect their income taxes. That would pay off a lot of debt & keep them in the euro.",0
2036,Whenever I came back from camp my parents always looked 10 years younger to me. Even as a kid I could see the effect. They didn't necessarily go somewhere every time but they probably just enjoyed having some alone time without me.,0
2037,"Law school is only a trade school, let's not get so grand about the quality of the students. To a large extent lawyers are a pimple on the backside of humanity; they produce little of value (while charging dearly), don't cure diseases nor build anything. I graduated from an Ivy League law school and am constantly finding better lawyers from ordinary schools because they have more practical experience.",1
2038,how about the claim that korea and vietnam are also part of china because they were part of china 1000 years ago. why would the world listen to these crazy claims by chinese everytime when US sells weapon to taiwan? Can china show to the world that it has the capacity to govern a well run democratic country? can china even demonstrate that it can govern its own people and territories in a democratic and non corrupted way?,1
2039,Terrorist state and supports ISIS. 20 years Turks funded ISIS thru stolen Iraq/Syria oil. Turks are the true terrorist of the middle east. Its not just the Turks government it is Turks leaders and men in charge. Turks are the ISIS and it will be impossible to stop world terrorist if Turks are not eliminated. Its unfortunate but if we were to nuke Turks we would nuke ISIS. Its not enough to just kick Turkey out of NATO we have to do a lot more than that.,0
2040,"NYC should be using its resources for mass transit - not bicycles. Bicyclists are not former car drivers, they are former mass transit users. Bicycling will not reduce car use, but it will reduce mass transit use. Fewer mass transit users means it is easier to cut mass transit funding etc. Low income residents, the disabled and the elderly rely heavily on mass transit. Bicycling benefits young people. Cycling is great in low density European cities with low-rise buildings - but not in high-density NYC with one high-rise after another. The number of people (particular affluent people who are more likley to have cars, get deliveries such as Frsh Direct etc), the number of skyscrapers etc is the cause of car traffic in NYC.",1
2041,"I would certainly agree we need to act together with Assad, however distasteful that is. Obviously the first step in trying to rescue this disastrous situation is that we need to encourage the Iraq government to form an inclusive executive involving the Sunni majority. Following that ISIS must be vigorously pursued and removed as a threat in the region and worldwide. If that means associating with a dictator then so be it. I'm sure the majority of people regret removing Saddam, however nasty he was.",0
2042,"A LOT depends on where one lives. Someone in frozen areas like Alaska,(a head of lettuce is $8) Finland, Siberia could never survive being vegan. Desert people with camels could never be vegan. Someone in an area with no land to grow a vegetable garden or access to a grocery store could never be 100% vegan. Yes, many Americans could be more vegetarian. We are mostly vegan but do eat the eggs our hens lay, and make yogurt from family goats that we have for brush removal, and its simply because we are blessed to live in an area where we can grow a massive vegetable garden almost year round. And what we cannot grow/raise, we can get from farmers markets, Whole Foods etc. But not every American is so fortunate. Reliable reserach done over decades show that SDA (Seventh Day Adventists) are the healthiest Americans and they are vegetarians. They avoid meat. Some will eat cheese, eggs. Just not a lot.",0
2043,">>It is imperative, however, that law schools not overreact to the bar exam decline by limiting access to legal education. Actually, what is imperative is that law schools not continue to admit people that are not prepared to pass the bar examination. The law schools have to reduce the number of law students to match the number of job openings. The only problem we have is that the law schools are a bit in decline and need to adjust the numbers and live with lower budges.",0
2044,"Those already born here would, practically, have to be grandfathered if there were any changes. Reviewing the citizenship of people already born here would result in endless paperwork and heavy expenses, and would force us to make difficult moral decisions, some of which we would undoubtedly get wrong. I don't think that a constitutional amendment is actually necessary to clarify that the meaning of the Constitution is not something that it clearly was not intended to be, though. Defining the meaning of 'under the jurisdiction of the United States' to exclude those who entered the country illegally or are here on short term travel visas should only require a law saying as much. The courts could strike it down, I suppose, but it's far from clear that they should, and their decision would have to explain some interesting contradictions between their position and contradictory aspects of past immigration laws. I think that the current problem is due to a lack of clarity from Congress, not due to actual demands of the Constitution.",0
2045,Treatment is much better than jail or prison but neither seems to have much of a track record for helping the addicted. I know parents who have sent their kids to treatment multiple times and the addict takes up drinking or drugs as soon as they are released. Treatment is expensive and WE pay for health care for the homeless and hopelessly addicted who live on the streets or at the bottom of the social ladder. Proven treatment that works and is affordable - Yes. A simple money machine for providers with little or no success in treatment - NO. The BIG problem is getting to the Yes.,0
2046,"The publication cited by the author as evidence supporting his position that cats must be declawed is filled with so many errors I don't know where to begin. The Loss article has been routinely and thoroughly debunked as unreliable (statistical assumptions on estimates from dated studies, extrapolating those estimates, lack of accountability for population density in cat ownership in rural, suburban and urban environments where existence of land birds is diverse due to variation of vegetative coverage in human dominated environments, dominant predation territorial variation of wildlife in general, the unethical monetary support of the authors by organizations who support killing cats without a rational basis, etc.) in other words highly biased. As stewards of our environments, we must change our focus and pledge do no harm and we must adapt and change rather than exterminate or maim domesticated animals which simply is not rational or humane.",1
2047,"Former Nobel economist Milton Friedman once said that the main purpose of government, with regard to illegal, black-market drugs, was to serve as a protection force for illegal drug cartels. By Friedman's definition, professional drug-warriors like Kevin Sabet, with their relentless, decades long campaign to incarcerate marijuana users, help cartels and drug gangs maintain their markets. A new, legal, regulated market for marijuana will have problems, but that system will replace a brutal, totally unregulated black market that rarely asks for a driver's license before making a sale. Mr. Sabet makes a show of concern for public health, but turns a blind eye to the damage done when young people are arrested, strip-searched and thrown into cells with violent criminals and rapists. The ACLU reports 749,825 arrested for marijuana in 2012.",1
2048,"Mr. Jaffe seems to be confusing three very different situations. Parents of minor children already have the right to know what is going on with their children's care. And people who have been appointed as legal guardians (conservators of person) also have this right; naturally, that includes parents of adults who have been judged incompetent to manage their own affairs (in probate court), unless someone else (such as a spouse, adult child, lawyer, or physician) takes that responsibility. Done deal! The third case is that of an adult who suffers from a mental illness but has not been found legally incompetent. That person has exactly the same rights and responsibilities as anyone else. Of course one's doctors, lawyers, accountants, priests, and (for that matter) barbers do not communicate with our parents about one's decisions! Why should they? Mr. Jaffe seems to think that we should have a new law that would sidestep the need to establish that a person is, in fact, psychiatrically disabled. That is a dangerous road indeed.",1
2049,"Russian and Chinese opposition in the UN notwithstanding, the US (not alone) with our allies will have to do something IF there is enough solid evidence of Syrian government using chemical weapons against its own people. I know we are tired of wars in that region, but the other shoe seems to have dropped in Syria, and we can organize our allies to take appropriate actions within the UN, but not unilaterally. Syrians are and have been difficult, but IF they took the steps they are alleged to have taken against their own people, no civilized country can afford to ignore that.",1
2050,"Reading Mr. Dreher's article, one can only conclude that Christianity teaches intolerance and hatred of gays and transgender individuals. What an ugly, sad, mean, I human way of thinking. Mr. Dreher confirms the feelings of atheists, agnostics and others who reject religion as archaic and incompatible with an inclusive, modern society.",0
2051,"So, the 14th Amendment to the Constitution is not in the Constitution. So it won't take a Constitutional Amendment to repeal the 14th Amendment. So much for the opinion of a professor from a law school that nobody ever heard of.",0
2052,"Of course addicts should be committed for treatment. Unfortunately, we got in to this voluntaryism with mental health and addictive disorders, basically because it was cheaper. Everyone knows that it is, first: illegal to use band substances and second; that it is impossible to kick on your own, unless you are superman or woman. Let's give people a chance. Care about them. Do the right thing by them. Don't enable them.",1
2053,"I'm in my Junior year in High School, and I take the hardest courses my school offers. I average 8 hours of homework every night with 6-7 hours of school in a day. I also work about 3 hours a day. I do not sleep. I spend most of my weekend sleeping, until Sunday where I do 12 hours of homework. I love school and I love learning, and I'd argue the school day needs to be extended. The teachers do not have enough time to teach us all we need to know, especially in AP courses. Thus, we have an incredible amount of homework, depriving us of sleep, and leading to the negative consequences Ms. Carskadon warns. So, as long as teachers have more time to teach while at the same time giving less homework, I'm all for extending the school day.",1
2054,"Hey i dont want my kids to learn about slavery, or about how Columbus massacred millions of natives or about the Holocaust. Or about Isalm, or about the slaves in Africa makimg everything from Cholocate to Cocoa. All they need to know is Christ died on teh cross fro their sins and that Santa claus will bring presents. Whats wrong with that?",0
2055,"Could someone explain to how 'see the doctor more than people of normal weight' is proven by 'persons who are obese spent $1,429 (42 percent) more for medical care?' Yes, being obese increases the risk of major hospitalization, but so does many other factors. Do we increase rates on a sliding scale based on weight? Oh, that extra five pounds after the holidays is goin' cost you. Are we also advocating forced retirements to reduce medical costs? How about genetic testing prior to being hired? Could we require listing your family medical history on the job application? Could we charge you more for insurance if you purchased a motorcycle, or a sports car, or a ski boat, or an ATV? What about TV, could we monitor your viewing time, and charge you more if you don't get enough exercise? Could we require tests of your spouse or kids? Your 150 lb, 10 year old has been dropped from your plan. This type of thought is insane.",0
2056,"'Then numerous schools will spring up and parents will be able to pair with educators who share their views...' I should think college admissions offiicials would be interested to know if an applicant is coming from a school whose goal is to omit significant areas of history, science, etc. What a shame for those young people who will be deemed ill-equipped to enter the world of grand ideas. Here's how it works in my house: My kids learn facts at school, we talk about the implications at home, I give them my view and tell them to form their own. To date, none of them have spontaneously combusted.",0
2057,"I'm a regular, everyday biker. And in my experience, most cities have a variety of acceptable ways to get around on a bike. New York is different. The one-way avenues are hazardous, even for experienced bikers. Other than the West Side Highway, there are actually very few safe routes to take around Manhattan. A few strategically chosen routes can make a big difference here. But there are still not enough safe ways to get through Midtown. Maybe there never will be; Midtown is very congested.",1
2058,"My daughter would LOVE to be able to opt in and out of classes at the Virginia public high school she attends. Personally, I would LOVE to be able to pull her out of certain classes and get her tutored in them or some such. But that's now how it works. If her high school is not good enough for these kids to attend, then they have no business being there playing sports. It is not a cafeteria, you don't get to pick and choose what you do and do take off the tray. Why don't we just take team sports out of the schools and make them a separate institution? Certainly a lot of the folks who are gung ho on their local high school football and basketball programs don't give much of a damn about the academics of those students anyway so long as they can have a winning team. Let's set up something elsewhere and let the rest of our kids concentrate on getting an education that will enable them to do something besides playing sports!",1
2059,"One of the saddest consequences of delaying children is the vanishing odds of seeing grandchildren, especially if there are several generations in a row that delayed, and the result is children that just do not have grandparents. I know such children, and they are sad. No amount of positive thinking and 'there are all kinds of families' on the part of the parents can ease that pain. It's really disheartening listening to a kid tell you that, despite many uncles, aunts and cousins, they have 'a small family', because they have no grandparents... How they wish they knew those grandparents, and wonder what they were like. Beyond covering the basics, money doesn't matter so much to kids, nor does status, nor material things nor travel, but what does matter to them is the people around them. There are all kinds of reasons to delay, but among the 'know what you're doing if you delay' advice, I think the social circle a child is born into should take high priority - both in terms of the grandparents they may not have, and in terms of the parents who may not even live to see that child graduate from college...",0
2060,"Factor in the cultural negatives, the governmental (read taxes and free social services) impact, the educational costs (ESL? English is the language of our country.), the crime and the continuing ghettoization of cities (albeit just another sign of the failure of multiculturalism) and most folks would be happy to pay more at the greengrocer for US citizen-picked produce. The mantra of 'jobs Americans don't want' leaves out the 'at that pay' aspect.",1
2061,"American Enterprise Institute, I do not want any more choices. I am an attorney, still with most of my faculties intact, and I cannot make heads or tails out of the 'choices' before me (and my 96-yr-old mother) for healthcare. Mom had Humana for Part D prescription insurance for many years, until they KICKED HER OFF (because she was in a new zip code, having moved from Houston to Austin YEARS before.) I found out when the pharmacy called to say Humana would not approve her BP meds, after years of paying premiums. Medicare, thank goodness, did not kick her off... I cannot understand all the options before me for my or mom's Advantage or supplement choices. I tried to use the exchange for my health insurance, and finally gave up, because my self-employment and irregular income did not jibe with the system. Please, NO MORE CHOICES-- do whatever is needed to address funding issues, costs, etc. to keep Medicare healthy, but within the framework of a single-payer system.",1
2062,"The basic assumption of the editorial that suggests that Justice Bader Ginsberg needs to remain quite about Trump is that Trump is a normal candidate and these are normal times. Even with broad support of a political party, it is important, vital, moral even, for everyone to call out Trump for what he represents. He represents not democracy, but the corosion of democracy. There has never been a candidate that so clearly neither deserves to be even considered for candidacy let lone to be a candidate. He is hateful, authoritarian, and uses the most base elements of our fears and discomfort against a wall of lies. How dare YOU not call him out w/o the same level of passion and vigor? You have normalized him and that is a crime in and of itself. Where is your critical journalism?",0
2063,"I am a manly man. I go to a very hipster university in LA and I try to fart as loudly as I can in public to distance myself from this hipster scene. It seems to work. Ladies...if you want a real man, look no further.",1
2064,"Easy access to relevant and accurate information is a cornerstone in our democracy. How can we not have specialists (aka librarians) who find, catalog, index, and protect the information used by all of us? We all frequently rely on specialists - medical, technical, financial, etc. - for the best information and advice. In this exploding universe of digital information, let's encourage our academic and governmental decision makers to fully realize the critical and specialized value that librarians provide to patrons of all ages.",0
2065,"Germany leaving the Euro now? hardly fesible given the enrmous costs involved. The Greeks, Portuguese and to some extent the Italians have been forced to make sometimes debilitating cuts just to keep the union. If Germany exits, the resulting depression will once again bring to the fore the ultra nationalists in many states and no one can predict the resultant chaos that will inevitably follow. For the time being germany ie well trapped in the euro until the crisis ebbs and then the argument to separate may in all probability ebb away also",0
2066,"Although leaving Euro would be difficult, that seems to be the only way left for Greece. If they don't leave Euro, the ECB will never realize how important it is to maintain a country's infrastructure and tradition. As a currency Euro is a badly conceived currency. It has got the economic power but not the political power or control. As everyone knows, economic power without political power is like putting the cart before the horse. It frustrates everyone and ends up into a blame game. Greece would be wise to leave Euro and implement some what harsher economic policies than what they have got.",1
2067,"Every kid is different. Some kids need to be protected from themselves. Some do not have the capacity at 13,14 or 15 to express what they are feeling, fearing, or if they are depressed. It is nice to believe you hold the moral high ground with respect to not snooping on your kids but it can be an empty and ultimately, to your child, a destructive gesture.",0
2068,"The problems with universal pre-school are the unstated objectives of the program. First, most people are sympathetic when children have parents who can't or won't care for them, but the objective of the program is to get women in the workforce - out of the home. This applies even when they can stay home or want to stay home. Secondly, the responsibility of child care and education belongs to the government, with parents assisting only. I would hate to see a society where all of our decisions belong to the government and parents and families have only a secondary role. A sad future that far too many people blindly accept and embrace.",0
2069,"'But as a Christian, I don't have the luxury or authority to slice and dice (though some try) and adhere to only those passages of the Bible that are culturally acceptable. From beginning to end, I believe the Bible is the infallible word of God and I accept it in whole, not in part. As such, I believe the Bible is clear that homosexuality is a sin.' What this man doesn't realize is that he is saying that it's a sin to be born, making it a sin to live a life no matter what, which I find to be preposterous. It is simply an antiquated view that is taught in varying degrees by various religions and only serves to keep people divided by ignorance. It teaches non-acceptance of anyone that doesn't share their particular view and causes them to try to deny others to have the same rights as they do. The bible can't be used to try to justify their actions nor the harm that it has caused others to have to endure.",1
2070,"This is sad: basically, the argument presented here is that public opinion polls help our representatives understand how we feel on a particular issue. The truth is, politicians use poll results to craft their campaign rhetoric - and once elected, ignore the polls and focus on the needs of the powerful which they obtain at dinner parties, on the golf course and through lobbyists. Just look at the numerous polls showing broad public support for policies which the rich veto: a national health plan, increased Social Security benefits, increased taxation of wealth, ending austerity etc.",0
2071,"I truly believe that fashion everywhere is influenced not only by the same people, but by the same websites. If anyone here is familiar with Tumblr, Lookbook, or Polyvore they will know what I'm talking about. Especially on places like Tumblr, where the point is to re-blog photos/text/videos that other people have posted, all individuality is lost. Photos of studded shorts, girls in bikinis, black calf-height socks with sneakers, and YSL rings are ultra-popular, which has an impact on the teenagers who use Tumblr. And it's the teenagers(like myself) who have established the 'Hipster Uniform', so to speak.",0
2072,"Shutting down comments sections forces discussion outside of view. It is far better and safer to know the awful truth than to have it hidden from you, to spring up some day fully formed in an unstoppable attack on our carefully tended, walled in and blindfolded world. Than is not to say that some measure of civil discourse rules should not be adopted and enforced, they should. That raises the cost of tending to the comment section, unfortunately. Robots are getting smarter and at some point will take over that job. At such point, they can be used to create the very walls I would worry about - hiding the truth from us again, but this time not because of a simple exclusive wall against free comment. Instead because the robot algorithm may not be able to distinguish some important and ugly truth from an ad hominem attack, giving this more careful wall a small but important factual bias that can no longer open our eyes.",0
2073,"There are bad cops just like there are bad soldiers. When someone get's a license to use a gun in war or to protect our streets, they can easily lose their cool and not hesitate to take out their anger with their weapon. Its never excusable in either scenario. My guess is, though, that criminals are by far much more likely than police officers to use deadly force, and that by far is a bigger problem than the few bad cops out there.",1
2074,"With due respect, Professor Gillers has it wrong. The surreality of his vision of the judicial role as that of an 'objective' umpire has long been clear, emphatically since the Court's scandalous intellectual prostitution in Bush vs. Gore. Lying to the public about the all too human nature of judges and courts will only add to our cynicism as each nakedly biased opinion rolls out. Better to admit that objectivity, elusive in any setting, is unavailable to judges, creatures beholden to political forces at every stage of their careers. Justice Ginsburg's comments were a breath of fresh air amid the hypocrisy of such as the good professor.",0
2075,"Members of Congress have great insurance, are not covered by Medicare or Social Security, which makes it easy to fix the system. There is a simple and fair solution. 'Members of Congress shall have insurance which has the lowest coverage and the highest premiums from all choices in the land.' Watch how these good for nothings fix it when it affects them personally.",0
2076,"It does not matter that parents who home school may pay just as much into the school system as other families. People without children pay as well and don't think this authorizes them to use the library or recreational facilities. In addition, supporting a school is not just about paying taxes. Parents who home school because they don't think public schools are good enough for their offspring weaken the very fabric of the public school system and should not seek to benefit from it. If it's not good enough for English and Math, it's not good enough for sports. (Of course, this should not apply to children who are home schooled because of special needs.)",1
2077,Jesus Christ is a Jew. He preached in Jerusalem. Mohammed arrived centuries later. He overtook Jerusalem. Jesus is the Prince of Peace. Mohammed is the God of War. America was founded on the teachings of Jesus. Our Constitution guarantees freedom of religion. We uphold and honor that freedom today. Islam does not teach freedom of thought. Saudi plays both ends against the Middle. America must take a stand. Protect our rights. Move our Embassy to Jerusalem.,1
2078,"Maine and several other eastern states define private ownership out the mean low tide level. Water covered zones are open to fishing, fowling, and water-borne navigation, but not recreation. I certainly support the idea of public access, especially in areas where barrier reefs and islands naturally move around. I don't think your typical Maine coast solid-rock ledge is in that category.",1
2079,"The author, in her zeal to protect the insurance companies from public wrath, has just made a splendid argument for Medicare for All. The Obama administration, naive in the extreme, though it had bought the support of Mark Bertolini and the other captains of the health insurance industry, when it had only rented them for a limited time. Now Mr. Bertolini, having failed in his effort to extort from the Justice Department a decision not to do its duty and raise anti-trust objections to AETNA's effort to create, through merger, a non-competitive insurance market, has taken his revenge on the American people. In view of the number of mergers sought and suspiciously similar requests for increases in ACA health care costs, perhaps the Justice Department should initiate an investigation of price fixing and collusion among health insurance companies. The writer, who fails to address the anti-trust issue, appears to favor Repeal and Don't Replace. How about 'Are There No Poor Houses?' (Dickens)",1
2080,"I applaud Justice Ginsburg, but I don't think it will do any good. Logic, truth, and reason have no effect on Trump supporters. They simply dismiss it with 'That PC junk doesn't matter.' He appeals to their emotions, to emotions that most will not even admit to having: fear of what they are ignorant of, such as Black Lives Matter, Islam, Mexicans, guns (even though most don't even own a gun), and the attacks on Christianity, better know as a separation of Church and State. Trump exploits their ignorance, and thus their fears, masterfully. 'I have the answers, and its their fault, not yours (always someone else). Keep doing what you are doing, elect me, and I will take care of it, I promise (you no pain).' We heard that with Reaganomics, and where did that get us?",0
2081,"Thoughts by Charlie Pierce of Esquire on RBG's comments re Trump: 'This is one of those days on which I'm glad I was raised Catholic and, therefore, was schooled in the difference between venial and mortal sin. Because anyone who thinks that RBG's honest assessment of the vulgar talking yam is on a par with A.) Antonin Scalia's hunting trips with Dick Cheney, or B.) the majority in Bush v. Gore including one justice (Scalia) whose son got a job with the administration that poppa helped install and another (Thomas) whose wife did, too, needs to seriously examine their consciences more than they did.'",0
2082,"This proposal has it backwards. Law is a professional degree. As in the case of licenced professional engineers, accredition needs to be be separated from education, or the educators, If the proposal of Mr. Allard woulb be adopted, Universities, in search of more students (law schools are highly profitable) would inevitably water down the standards.",1
2083,"Declawing should absolutely be illegal! It's not just nail removal, it's amputation of the third distal phalanges, or toe bones. It causes severe long lasting stress and pain. It puts the cat walking on its second toe bones, which are not meant to bear the full weight of the cat, causing muscle and tendon damage. It's the number one reason cats turn to biting and pottying outside the box. Many cats wind up in the pound because they were declawed and started biting or going outside the litter box. It's mutilation not convenience. It's cruelty, pure and simple.",1
2084,Mr Miron has not addressed the unintended consequences. This kind of untaxed capital gains will create a lot of speculation in the market and will eventually bring the market down. for what it is worth the short term versus capital gains at least has slowed some speculative activities. So actually adding a trading fee thats reasonable steep should be added if capital gains is reduced.,1
2085,"I think this is absolutely wrong that he was fired. What he burned was nothing more than a 'symbol', albeit a very important one to some people. Should people be fired for burning a country's flag? What about an image of Obama? Or an image of the Flying Spaghetti Monster? Should people be fired for writing an Editorial that says bad things about the pope? This is SOO wrong and is indeed a slipperty slope. But nothing more than political correctness run amok, and more than anything, a sign of how much we FEAR those Muslims who are extremists. Clearly the firing of this guy was nothing more than a P.R. ploy to send a MESSAGE to the radicals: 'please don't align our company or organization with this particular individual. Do whatever you want to this individual but please leave our offices and the rest of our employees alone.'",0
